Nov 3 2014,87.17,19142880680.0
Oct 1 2014,84.88,18639987520.0
Sep 2 2014,76.82,16869979279.999998
Aug 1 2014,76.91,16889743640.0
Jul 1 2014,76.20,16733824800.0
Jun 2 2014,71.99,15809291959.999998
May 1 2014,72.50,15921290000.0
Apr 1 2014,64.35,14131517399.999998
Mar 3 2014,64.76,14221555040.000002
Feb 3 2014,66.99,14711271959.999998
Jan 2 2014,66.13,14522412519.999998
Dec 2 2013,69.17,15190008680.0
Nov 1 2013,69.39,15238321560.0
Oct 1 2013,64.05,14065636200.0
Sep 3 2013,59.91,13156475640.0
Aug 1 2013,55.81,12256099240.0
Jul 1 2013,56.93,12502055720.0
Jun 3 2013,54.54,11977202160.0
May 1 2013,52.83,11601679320.0
Apr 1 2013,52.67,11566542680.0
Mar 1 2013,50.07,10995572280.0
Feb 1 2013,45.93,10086411720.0
Jan 2 2013,43.96,9653791840.0
